F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22515664	MZ22507742	0	1.0000	0.7991	0.7930	0.9022	-0.1093	
MZ22500133	MZ22501507	0	0.1345	1.0000	0.2712	0.5562	-0.2849	
MZ22512726	MZ22514075	12	0.4094	0.2777	0.1789	0.3081	-0.1292	
MZ22524175	MZ22503987	10	0.4337	0.9118	0.7159	0.7411	-0.0251	
MZ22504736	MZ22530814	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22523160	MZ22500187	0	0.9331	-0.2906	0.2373	0.3212	-0.0840	
MZ22525341	MZ22504991	0	0.8823	1.0000	0.9412	0.9412	0.0000	
MZ22524394	MZ22518507	0	0.8333	0.9412	0.9130	0.9130	-0.0000	
MZ22506734	MZ22505157	0	0.4667	1.0000	0.7647	0.7647	-0.0000	
MZ22528361	MZ22501246	16	-1.0000	0.3718	0.4479	0.2803	0.1675	
MZ22519270	MZ22500967	0	0.8333	0.9917	0.9125	0.9167	-0.0041	
MZ22500012	MZ22516573	0	0.0669	1.0000	0.2887	0.5609	-0.2722	
MZ22518672	MZ22525063	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523491	MZ22500854	0	0.9333	0.4840	0.4523	0.6823	-0.2300	
MZ22521145	MZ22502543	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529096	MZ22515138	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516531	MZ22505975	0	0.3992	1.0000	0.4843	0.7854	-0.3012	
MZ22507401	MZ22500334	0	1.0000	0.0351	0.2519	0.5175	-0.2657	
MZ22517731	MZ22522045	0	0.8107	0.9272	0.8229	0.8724	-0.0495	
MZ22527499	MZ22516340	0	0.9586	1.0000	0.9475	0.9921	-0.0447	
MZ22501733	MZ22502318	0	1.0000	-0.1063	0.3618	0.4943	-0.1325	
MZ22526758	MZ22500346	19	0.8655	0.0471	0.0182	0.3394	-0.3212	
MZ22510451	MZ22502018	0	1.0000	0.8462	0.8407	0.9276	-0.0869	
MZ22502480	MZ22503287	0	0.9208	0.4101	0.3253	0.6513	-0.3259	
MZ22526724	MZ22505103	0	1.0000	0.9671	0.9665	0.9763	-0.0098	
MZ22500666	MZ22503296	0	0.0285	1.0000	0.2386	0.5004	-0.2617	
MZ22512513	MZ22506135	0	1.0000	0.9856	0.9851	0.9917	-0.0066	
MZ22507341	MZ22504223	0	0.9829	1.0000	0.9823	0.9920	-0.0097	
MZ22500666	MZ22513264	0	0.0285	1.0000	0.2524	0.5143	-0.2619	
MZ22521113	MZ22526972	0	1.0000	0.9954	0.9949	0.9985	-0.0036	
MZ22504104	MZ22516590	0	1.0000	0.8415	0.8423	0.9269	-0.0845	
MZ22513096	MZ22521749	16	0.6843	0.4217	0.9806	0.6366	0.3440	
MZ22522742	MZ22512581	0	1.0000	0.7553	0.7420	0.9021	-0.1601	
MZ22519068	MZ22501119	0	-0.2457	0.0941	-0.2094	0.0323	-0.2417	
MZ22530702	MZ22509201	0	0.0000	0.9020	0.8073	0.8118	-0.0045	
MZ22520489	MZ22512410	0	0.8187	0.6250	0.7323	0.7591	-0.0268	
MZ22512538	MZ22502858	0	0.5581	0.2424	0.0837	0.4048	-0.3210	
MZ22512593	MZ22526969	0	0.2820	0.9248	0.2323	0.5258	-0.2935	
MZ22515467	MZ22503748	0	0.4215	0.7217	0.3532	0.5472	-0.1940	
MZ22524876	MZ22530853	0	0.9372	0.0000	0.8191	0.8270	-0.0079	
MZ22508304	MZ22525871	0	0.2214	0.9091	0.2896	0.4259	-0.1362	
MZ22521490	MZ22523671	0	1.0000	-0.6037	0.5809	0.6514	-0.0705	
MZ22521046	MZ22506847	0	0.1894	1.0000	0.4861	0.6294	-0.1433	
MZ22506526	MZ22526965	19	0.3631	0.5569	0.1732	0.4323	-0.2591	
MZ22522183	MZ22512900	0	1.0000	0.6250	0.8125	0.8125	0.0000	
MZ22502260	MZ22515711	0	0.4622	0.9708	0.4957	0.7230	-0.2273	
MZ22526437	MZ22513449	0	0.7667	0.1620	0.1672	0.3924	-0.2252	
MZ22523886	MZ22526443	0	1.0000	0.6923	0.8710	0.8710	-0.0000	
MZ22503905	MZ22512182	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22519180	MZ22530112	0	0.9124	-1.0000	0.7081	0.7111	-0.0030	
MZ22506648	MZ22522767	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523083	MZ22520392	0	0.9597	1.0000	0.9580	0.9824	-0.0244	
MZ22512794	MZ22525177	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22519010	MZ22511862	0	0.9895	0.8095	0.8810	0.8873	-0.0064	
MZ22521442	MZ22509293	0	1.0000	0.4492	0.6200	0.6695	-0.0495	
MZ22510331	MZ22500810	0	-0.0276	0.4425	0.1912	0.3485	-0.1574	
MZ22506135	MZ22521186	0	0.9856	1.0000	0.9850	0.9934	-0.0084	
MZ22500671	MZ22506247	0	-0.0271	0.0715	-0.4212	0.0193	-0.4405	
MZ22519670	MZ22527040	0	1.0000	-0.0859	0.5325	0.7167	-0.1843	
MZ22527731	MZ22506808	0	0.4360	0.9474	0.7880	0.8584	-0.0704	
MZ22506644	MZ22530421	0	0.9444	0.0000	0.8500	0.8500	0.0000	
MZ22505844	MZ22501557	0	0.1216	0.4259	0.0821	0.3224	-0.2404	
MZ22530757	MZ22510027	0	-0.5000	1.0000	0.8500	0.8500	0.0000	
MZ22505608	MZ22524907	0	0.8446	1.0000	0.8894	0.9156	-0.0262	
MZ22520852	MZ22504125	0	-0.1284	0.2226	-0.1896	0.1416	-0.3312	
MZ22530582	MZ22515620	0	-0.5000	0.9444	0.8000	0.8000	0.0000	
MZ22531204	MZ22503970	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22500746	MZ22528107	0	1.0000	0.8000	0.9583	0.9583	0.0000	
MZ22526908	MZ22511642	0	0.5064	1.0000	0.7475	0.9060	-0.1585	
MZ22504003	MZ22518548	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525609	MZ22514717	0	0.9657	0.4934	0.6858	0.7372	-0.0514	
MZ22518141	MZ22519625	0	1.0000	0.7487	0.7574	0.8953	-0.1379	
MZ22508638	MZ22525022	0	0.4708	1.0000	0.5442	0.5842	-0.0400	
MZ22528883	MZ22501520	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501431	MZ22522705	0	1.0000	0.4723	0.6564	0.8734	-0.2170	
MZ22502377	MZ22529920	0	1.0000	-0.6667	0.7727	0.7727	0.0000	
MZ22526782	MZ22523797	0	0.2500	0.6842	0.5700	0.5973	-0.0274	
MZ22503287	MZ22520877	0	0.4101	0.6000	0.2253	0.4939	-0.2686	
MZ22527787	MZ22509599	0	-1.0000	0.2584	-0.0652	0.0597	-0.1249	
MZ22518501	MZ22502162	0	0.9260	1.0000	0.9233	0.9662	-0.0429	
MZ22530437	MZ22500806	0	1.0000	0.8039	0.8029	0.8226	-0.0197	
MZ22513498	MZ22511472	0	0.2532	0.9412	0.4788	0.6076	-0.1289	
MZ22508984	MZ22516786	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22512710	MZ22525922	0	0.9471	0.0000	0.8038	0.8118	-0.0080	
MZ22502470	MZ22503353	0	0.7058	1.0000	0.6987	0.8410	-0.1423	
MZ22520547	MZ22500381	0	0.7367	1.0000	0.7318	0.9042	-0.1724	
MZ22525447	MZ22517300	0	-0.6667	0.6000	0.5000	0.5000	0.0000	
MZ22518875	MZ22513300	0	0.6315	0.6537	0.3998	0.6426	-0.2428	
MZ22511789	MZ22508305	0	0.1295	1.0000	0.3387	0.5877	-0.2490	
MZ22514743	MZ22500799	0	0.1762	-0.0132	-0.4285	0.0842	-0.5127	
MZ22514543	MZ22524723	0	0.3329	0.5714	0.2410	0.4164	-0.1754	
MZ22525070	MZ22514815	0	0.9328	0.8117	0.7350	0.8630	-0.1280	
MZ22524942	MZ22529090	0	0.9315	0.0000	0.7295	0.7452	-0.0157	
MZ22500004	MZ22510161	0	0.6321	1.0000	0.7427	0.8111	-0.0684	
MZ22505855	MZ22522235	0	0.8100	0.7446	0.5953	0.7826	-0.1873	
MZ22527119	MZ22522708	0	0.7483	0.6364	0.6685	0.6867	-0.0182	
MZ22505675	MZ22523579	0	1.0000	0.8569	0.8984	0.9400	-0.0416	
MZ22525927	MZ22529267	0	0.9163	0.1594	0.6226	0.7999	-0.1773	
MZ22512200	MZ22515595	0	1.0000	0.8426	0.9076	0.9259	-0.0183	
MZ22523473	MZ22510658	0	0.8864	0.1419	0.6002	0.7550	-0.1548	
MZ22522584	MZ22530826	2	0.4038	0.4122	0.2056	0.4051	-0.1995	
MZ22525739	MZ22529405	0	0.2909	0.0000	0.1491	0.1746	-0.0254	
MZ22525879	MZ22504066	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526914	MZ22502166	0	0.9326	0.6020	0.5224	0.7342	-0.2119	
MZ22524791	MZ22510556	0	0.9693	0.8701	0.8668	0.9098	-0.0430	
MZ22501692	MZ22502227	0	0.8020	0.9832	0.7910	0.8951	-0.1040	
MZ22515395	MZ22511078	0	0.1250	0.6949	0.4393	0.5260	-0.0868	
MZ22527455	MZ22503392	0	1.0000	0.9965	0.9965	0.9971	-0.0007	
MZ22500590	MZ22515467	0	0.4631	0.4215	0.2584	0.4295	-0.1711	
MZ22518004	MZ22529912	0	0.6378	0.6591	0.4371	0.6402	-0.2031	
MZ22505143	MZ22530190	0	0.5695	0.0000	0.4700	0.5062	-0.0362	
MZ22519141	MZ22528373	0	0.7714	0.3634	0.5941	0.7285	-0.1344	
MZ22512410	MZ22528710	0	0.6250	0.0000	0.3125	0.3125	0.0000	
MZ22508638	MZ22505912	0	0.4708	0.6822	0.4859	0.5598	-0.0739	
MZ22511482	MZ22503748	0	1.0000	0.7217	0.7333	0.8609	-0.1276	
MZ22506480	MZ22516726	0	1.0000	0.7162	0.8507	0.8703	-0.0195	
MZ22506585	MZ22530679	0	0.9145	0.0000	0.7886	0.8002	-0.0115	
MZ22519307	MZ22513492	0	1.0000	0.0000	0.8500	0.8500	0.0000	
MZ22504348	MZ22502858	0	0.9724	0.2424	0.5098	0.6178	-0.1080	
MZ22522474	MZ22501297	0	1.0000	0.0704	0.1927	0.4061	-0.2134	
MZ22523790	MZ22531120	0	-0.1452	1.0000	0.0752	0.2365	-0.1613	
MZ22526785	MZ22507729	0	0.3571	0.6998	0.4200	0.5544	-0.1344	
MZ22521986	MZ22504705	0	0.6916	0.9630	0.8373	0.8660	-0.0288	
MZ22504521	MZ22524038	0	0.3317	1.0000	0.3569	0.6388	-0.2818	
MZ22510071	MZ22500433	0	1.0000	0.2722	0.6370	0.6465	-0.0095	
MZ22502034	MZ22525582	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22521622	MZ22523439	0	1.0000	0.3361	0.5954	0.6496	-0.0542	
MZ22500804	MZ22504963	0	0.2046	1.0000	0.3602	0.5921	-0.2319	
MZ22506506	MZ22526400	0	0.8750	0.8838	0.7299	0.8764	-0.1465	
MZ22530753	MZ22526493	0	-0.5000	0.8352	0.2022	0.3011	-0.0989	
MZ22525307	MZ22522715	0	1.0000	-0.1322	0.1416	0.3126	-0.1710	
MZ22517302	MZ22506260	0	0.9689	0.0102	0.1777	0.4507	-0.2730	
MZ22521436	MZ22519788	0	1.0000	0.7778	0.8919	0.8919	-0.0000	
MZ22503776	MZ22516567	0	0.5714	1.0000	0.7692	0.7692	-0.0000	
MZ22519529	MZ22512376	0	0.3945	1.0000	0.6293	0.7059	-0.0766	
MZ22510478	MZ22527072	0	0.1567	0.0000	0.0999	0.1358	-0.0359	
MZ22523829	MZ22511964	0	0.7273	0.7912	0.6416	0.7521	-0.1106	
MZ22511113	MZ22526487	0	0.9444	0.7835	0.7367	0.9042	-0.1675	
MZ22511820	MZ22520240	0	0.8889	1.0000	0.9444	0.9444	-0.0000	
MZ22504873	MZ22506069	0	0.9594	0.9018	0.9057	0.9314	-0.0257	
MZ22521626	MZ22516052	0	1.0000	0.9790	0.9783	0.9904	-0.0120	
MZ22520514	MZ22521750	0	1.0000	0.2222	0.7407	0.7407	0.0000	
MZ22520928	MZ22526252	0	1.0000	0.5678	0.8745	0.9060	-0.0315	
MZ22504508	MZ22501321	0	0.9965	0.0046	0.2265	0.4554	-0.2289	
MZ22524888	MZ22508830	0	0.5000	0.9658	0.8171	0.8278	-0.0107	
MZ22531202	MZ22527215	0	0.0095	0.7025	0.2006	0.5135	-0.3130	
MZ22514984	MZ22502970	0	1.0000	0.9924	0.9922	0.9960	-0.0038	
MZ22522834	MZ22505782	0	0.1258	0.8333	0.2792	0.4795	-0.2004	
MZ22507681	MZ22508248	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501507	MZ22500323	0	1.0000	0.8656	0.9161	0.9311	-0.0150	
MZ22519760	MZ22510301	0	0.3500	-0.0306	0.0760	0.0830	-0.0071	
MZ22504998	MZ22522680	0	0.4147	0.5155	-0.0070	0.4422	-0.4492	
MZ22503468	MZ22529171	0	-0.0229	0.1991	-0.2064	-0.0007	-0.2057	
MZ22511693	MZ22505306	6	0.9180	0.8320	0.8089	0.8804	-0.0715	
MZ22515888	MZ22520813	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22500173	MZ22522128	0	0.4377	0.1098	0.0408	0.3665	-0.3256	
MZ22513558	MZ22513111	0	0.1763	0.9565	0.2932	0.4710	-0.1778	
MZ22512252	MZ22527427	0	0.4167	0.9312	0.5259	0.8025	-0.2766	
MZ22517166	MZ22516478	0	0.9441	1.0000	0.9571	0.9713	-0.0142	
MZ22530601	MZ22501439	0	0.0000	-0.0510	-0.0803	-0.0400	-0.0402	
MZ22506093	MZ22519060	0	1.0000	0.9760	0.9758	0.9793	-0.0035	
MZ22522088	MZ22530464	0	0.3056	0.2551	0.1095	0.2993	-0.1897	
MZ22513634	MZ22522871	0	1.0000	0.5923	0.8225	0.9388	-0.1163	
MZ22505225	MZ22515227	25	0.2670	0.6503	0.9200	0.4970	0.4230	
MZ22512660	MZ22519620	0	1.0000	0.6500	0.8205	0.8205	0.0000	
MZ22505223	MZ22506552	0	1.0000	0.7000	0.8149	0.8900	-0.0751	
MZ22512000	MZ22526278	0	1.0000	0.5079	0.6783	0.9016	-0.2233	
MZ22503805	MZ22506336	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516758	MZ22516364	100	0.8388	0.7797	0.8066	0.8107	-0.0041	
MZ22513979	MZ22527628	0	0.8376	0.3229	0.6249	0.7681	-0.1432	
MZ22507784	MZ22529083	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527253	MZ22500650	0	1.0000	0.2939	0.3392	0.5935	-0.2542	
MZ22510493	MZ22500978	0	0.5739	0.3936	0.1344	0.4838	-0.3493	
MZ22526431	MZ22520946	0	0.1018	0.6650	0.1676	0.4773	-0.3097	
MZ22516013	MZ22505072	0	1.0000	0.9724	0.9716	0.9844	-0.0128	
MZ22504695	MZ22512875	0	1.0000	-0.3039	0.6283	0.7166	-0.0882	
MZ22502885	MZ22510969	0	1.0000	0.7298	0.7151	0.8919	-0.1768	
MZ22528729	MZ22529034	0	1.0000	-0.5000	0.2500	0.2500	0.0000	
MZ22516223	MZ22524533	0	0.6707	0.8889	0.7515	0.7934	-0.0420	
MZ22520762	MZ22509120	0	0.9650	0.8333	0.8781	0.8973	-0.0191	
MZ22520672	MZ22510201	0	0.2593	1.0000	0.7938	0.8390	-0.0451	
MZ22507042	MZ22504049	0	1.0000	0.6014	0.7943	0.8061	-0.0118	
MZ22504777	MZ22520279	0	1.0000	0.6500	0.8205	0.8205	0.0000	
MZ22526975	MZ22520168	3	0.2895	0.4867	0.6158	0.4571	0.1587	
MZ22512463	MZ22502575	0	0.1422	0.9990	0.3258	0.5706	-0.2448	
MZ22501572	MZ22516974	0	0.9985	1.0000	0.9984	0.9992	-0.0008	
MZ22506171	MZ22527224	5	0.5727	0.8750	0.5997	0.6774	-0.0777	
MZ22523546	MZ22503418	0	0.1718	0.9745	0.3937	0.6700	-0.2763	
MZ22528166	MZ22528612	0	0.5777	-0.2148	-0.4532	-0.0166	-0.4365	
MZ22524881	MZ22511167	0	0.4368	1.0000	0.5584	0.8267	-0.2683	
MZ22508390	MZ22520326	0	0.0495	0.9469	0.5200	0.7332	-0.2132	
MZ22516406	MZ22521652	0	-0.1667	0.8736	0.4506	0.4575	-0.0069	
MZ22527641	MZ22516443	0	1.0000	0.9091	0.9072	0.9406	-0.0334	
MZ22522160	MZ22513798	0	-0.2500	0.4867	0.2849	0.3639	-0.0791	
MZ22508404	MZ22510833	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22514543	MZ22524723	0	0.3329	0.5714	0.2410	0.4164	-0.1754	
MZ22514211	MZ22517301	0	0.5006	0.8750	0.5790	0.6670	-0.0880	
MZ22524145	MZ22531169	0	0.8474	-1.0000	0.6358	0.6529	-0.0171	
MZ22509181	MZ22502992	0	0.5625	0.7710	0.5534	0.6699	-0.1165	
MZ22517704	MZ22500003	0	0.5283	0.2282	-0.1978	0.3524	-0.5501	
MZ22520456	MZ22517576	0	1.0000	0.6667	0.8846	0.8846	-0.0000	
MZ22521520	MZ22509635	0	1.0000	0.8073	0.8304	0.8511	-0.0207	
MZ22517583	MZ22524409	0	0.2680	0.0952	0.1654	0.2174	-0.0521	
MZ22501257	MZ22515607	0	1.0000	0.8333	0.9211	0.9211	0.0000	
MZ22509857	MZ22514353	0	0.9466	1.0000	0.9524	0.9742	-0.0218	
MZ22505089	MZ22530268	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22507813	MZ22524284	0	0.9868	-0.6667	0.7594	0.7613	-0.0019	
MZ22501713	MZ22508098	0	0.6713	0.9444	0.7278	0.8079	-0.0800	
MZ22522930	MZ22527646	0	-0.1038	0.0000	-0.3208	-0.0519	-0.2689	
MZ22523596	MZ22528489	0	0.1628	-0.5000	-0.3551	-0.0581	-0.2969	
MZ22525050	MZ22503036	0	0.0000	0.9159	0.7575	0.7713	-0.0138	
MZ22504025	MZ22503059	0	0.4558	1.0000	0.5122	0.8069	-0.2947	
MZ22527469	MZ22515058	0	0.8920	0.9215	0.8131	0.9090	-0.0959	
MZ22517153	MZ22500086	0	1.0000	-0.0286	0.1454	0.3013	-0.1559	
MZ22509394	MZ22513495	0	1.0000	0.8461	0.9310	0.9310	0.0000	
MZ22521559	MZ22523755	0	1.0000	0.7568	0.7677	0.8487	-0.0810	
MZ22514747	MZ22506044	0	0.7269	0.9444	0.6980	0.8201	-0.1221	
MZ22500362	MZ22512138	0	1.0000	0.5263	0.7568	0.7568	-0.0000	
MZ22513956	MZ22510748	0	1.0000	0.3293	0.3379	0.4751	-0.1372	
MZ22506097	MZ22505836	0	0.0432	1.0000	0.5357	0.7424	-0.2067	
MZ22508877	MZ22503351	0	0.8889	0.8661	0.8393	0.8778	-0.0385	
MZ22513337	MZ22516797	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529038	MZ22525299	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22514380	MZ22526314	0	1.0000	0.8296	0.7917	0.9432	-0.1515	
MZ22527928	MZ22518190	0	-0.3333	0.8581	0.5694	0.6028	-0.0334	
MZ22517290	MZ22521491	7	0.6951	0.1409	0.5626	0.6076	-0.0450	
MZ22527741	MZ22529108	2	-0.0924	0.8833	0.1756	0.1864	-0.0107	
MZ22524087	MZ22501361	0	0.9286	0.2034	0.5111	0.6095	-0.0984	
MZ22526011	MZ22524534	0	-0.3333	0.3580	-0.1934	0.0988	-0.2922	
MZ22525648	MZ22527386	0	0.7500	0.0000	0.3750	0.3750	0.0000	
MZ22526050	MZ22515305	0	0.6667	0.6406	0.6160	0.6526	-0.0366	
MZ22503337	MZ22526439	0	0.0863	-0.2266	-0.3326	0.0112	-0.3438	
MZ22516959	MZ22508785	0	0.0000	0.5556	0.2941	0.2941	-0.0000	
MZ22509860	MZ22505649	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22520475	MZ22524358	0	0.4240	1.0000	0.4847	0.6774	-0.1927	
MZ22524989	MZ22512692	0	0.7367	1.0000	0.8154	0.8684	-0.0529	
MZ22516810	MZ22503574	130	0.1897	0.1571	0.0803	0.1684	-0.0881	
MZ22502765	MZ22507310	53	0.8757	0.4395	1.0000	0.7303	0.2697	
MZ22527436	MZ22524988	0	-0.2588	0.0216	-0.5523	-0.1186	-0.4337	
MZ22517273	MZ22500472	0	0.8750	0.0589	0.1622	0.4216	-0.2595	
MZ22517870	MZ22519196	0	0.1409	-0.3398	-0.4625	-0.1795	-0.2830	
MZ22530367	MZ22523594	0	0.0000	0.8182	0.6923	0.6923	0.0000	
MZ22528713	MZ22524289	0	0.1112	0.9431	0.6868	0.8322	-0.1454	
MZ22514612	MZ22502172	0	1.0000	0.9298	0.9291	0.9630	-0.0339	
MZ22516758	MZ22516164	0	0.8388	0.4447	0.5617	0.6684	-0.1067	
MZ22528319	MZ22524073	0	1.0000	0.0000	0.3333	0.3333	0.0000	
MZ22501140	MZ22501477	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501324	MZ22526796	0	0.8730	0.1667	0.6628	0.6964	-0.0336	
MZ22504575	MZ22523171	0	1.0000	0.2222	0.7308	0.7308	0.0000	
MZ22510419	MZ22503027	0	1.0000	0.1654	0.5266	0.7432	-0.2166	
MZ22530632	MZ22509525	0	-0.5000	1.0000	0.8500	0.8500	0.0000	
MZ22513237	MZ22516444	0	1.0000	0.9123	0.9102	0.9562	-0.0459	
MZ22510956	MZ22515865	0	1.0000	0.1793	0.6112	0.7606	-0.1494	
MZ22501275	MZ22504689	0	1.0000	0.0155	0.2606	0.5211	-0.2605	
MZ22516583	MZ22501865	0	0.7647	1.0000	0.8857	0.8857	-0.0000	
MZ22519834	MZ22509683	0	1.0000	0.6142	0.6063	0.8071	-0.2008	
MZ22508131	MZ22511167	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22518277	MZ22530449	0	0.2394	0.0000	-0.1397	0.1596	-0.2994	
MZ22523221	MZ22524533	0	0.7978	0.8889	0.7683	0.8475	-0.0792	
MZ22529338	MZ22506399	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22527022	MZ22508066	0	0.3782	-0.0418	-0.2164	0.1094	-0.3258	
MZ22500244	MZ22504051	0	0.2437	0.5134	-0.0811	0.3822	-0.4633	
MZ22521519	MZ22504278	15	0.6401	0.2685	0.5303	0.4809	0.0494	
MZ22500360	MZ22515499	0	0.1986	0.9412	0.2709	0.5492	-0.2783	
MZ22522447	MZ22516582	0	0.0131	0.3500	0.1842	0.2537	-0.0695	
MZ22521745	MZ22503457	0	1.0000	0.1695	0.3308	0.6225	-0.2917	
MZ22506399	MZ22505600	0	0.8750	1.0000	0.9394	0.9394	0.0000	
MZ22519962	MZ22521499	0	0.6148	1.0000	0.7227	0.8019	-0.0792	
MZ22519539	MZ22527570	0	0.5301	0.8337	0.4184	0.6144	-0.1960	
MZ22514590	MZ22513577	0	0.4922	1.0000	0.6597	0.8942	-0.2346	
MZ22512874	MZ22523271	0	0.5217	0.7647	0.4505	0.6508	-0.2003	
MZ22507908	MZ22522206	0	0.8538	0.2547	0.5079	0.6141	-0.1062	
MZ22510274	MZ22500757	0	0.9474	1.0000	0.9730	0.9730	-0.0000	
MZ22500427	MZ22502883	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22505535	MZ22509592	0	1.0000	0.0869	0.2538	0.5304	-0.2766	
MZ22504843	MZ22508852	0	0.9920	0.9238	0.9134	0.9569	-0.0435	
MZ22530918	MZ22510169	0	0.0000	1.0000	0.9130	0.9130	0.0000	
MZ22501747	MZ22508331	0	0.9907	1.0000	0.9904	0.9953	-0.0049	
MZ22519388	MZ22503057	0	1.0000	0.0140	0.2487	0.5070	-0.2583	
MZ22501066	MZ22506100	0	0.9214	1.0000	0.9214	0.9561	-0.0347	
MZ22524079	MZ22512632	14	0.8424	0.8620	0.8782	0.8531	0.0250	
MZ22514143	MZ22512950	0	1.0000	0.5788	0.5790	0.7954	-0.2164	
MZ22523041	MZ22504014	0	0.8350	0.2309	0.1723	0.5416	-0.3692	
MZ22516478	MZ22521964	0	1.0000	0.7353	0.7225	0.8960	-0.1736	
MZ22509619	MZ22504611	0	0.8665	0.9130	0.8673	0.8926	-0.0253	
MZ22515723	MZ22513862	0	0.9714	1.0000	0.9811	0.9811	-0.0000	
MZ22515108	MZ22513370	0	0.3206	0.9687	0.7706	0.7872	-0.0166	
MZ22510626	MZ22501922	0	0.4786	0.9681	0.4703	0.7443	-0.2740	
MZ22513979	MZ22513282	0	0.8376	-0.0628	0.5704	0.6575	-0.0871	
MZ22500506	MZ22530165	0	0.9207	-1.0000	0.7385	0.7461	-0.0076	
MZ22500502	MZ22521473	0	0.9474	0.7059	0.8333	0.8333	0.0000	
MZ22507970	MZ22529907	0	1.0000	0.8139	0.8283	0.9814	-0.1531	
MZ22529673	MZ22521334	0	0.0000	0.9403	0.8500	0.8508	-0.0007	
MZ22518881	MZ22515440	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22504480	MZ22517242	0	1.0000	0.7643	0.9138	0.9488	-0.0349	
MZ22503695	MZ22502227	0	0.9412	0.9832	0.9550	0.9634	-0.0083	
MZ22521092	MZ22519372	0	1.0000	0.3637	0.6054	0.7332	-0.1278	
MZ22503373	MZ22512503	0	1.0000	0.8823	0.9429	0.9429	0.0000	
MZ22510300	MZ22515244	0	0.9624	0.7857	0.8612	0.8799	-0.0187	
MZ22523475	MZ22519233	0	0.7222	0.2488	0.4008	0.6193	-0.2185	
MZ22502797	MZ22508597	0	-0.1241	1.0000	0.4406	0.6387	-0.1981	
MZ22510738	MZ22531200	0	-0.3382	-0.5000	-0.5420	-0.3844	-0.1576	
MZ22511251	MZ22500215	0	1.0000	0.9435	0.9540	0.9771	-0.0231	
MZ22516663	MZ22509077	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508849	MZ22502754	0	1.0000	0.0193	0.2215	0.4824	-0.2609	
MZ22502846	MZ22508972	0	0.9616	0.8795	0.8831	0.9217	-0.0386	
MZ22503832	MZ22500923	0	1.0000	-0.3204	0.1607	0.2342	-0.0735	
MZ22510127	MZ22520361	0	0.3333	0.6513	0.4021	0.4540	-0.0518	
MZ22505705	MZ22523388	2	0.7033	0.9144	0.7763	0.8027	-0.0264	
MZ22514054	MZ22529258	0	1.0000	0.5762	0.8124	0.9576	-0.1452	
MZ22516219	MZ22523162	0	1.0000	0.7805	0.8039	0.9618	-0.1579	
MZ22504778	MZ22515555	0	0.9913	1.0000	0.9911	0.9954	-0.0043	
MZ22506423	MZ22513607	0	1.0000	0.5625	0.7941	0.7941	0.0000	
MZ22502329	MZ22509252	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22517980	MZ22510687	0	0.9444	0.7930	0.7637	0.8904	-0.1266	
MZ22521204	MZ22518669	0	0.8750	1.0000	0.9394	0.9394	0.0000	
MZ22518174	MZ22531030	0	0.4910	-1.0000	0.3020	0.3490	-0.0470	
MZ22516688	MZ22521807	0	0.8086	0.8000	0.7237	0.8049	-0.0812	
MZ22521518	MZ22513240	0	1.0000	0.0080	0.6319	0.8016	-0.1697	
MZ22526290	MZ22516437	0	0.9497	0.8333	0.8851	0.9060	-0.0210	
MZ22526217	MZ22505592	0	0.0000	0.8191	0.6747	0.7021	-0.0274	
MZ22505560	MZ22513876	30	0.8929	0.3706	0.4273	0.6481	-0.2208	
MZ22508056	MZ22524183	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508251	MZ22513984	0	0.2518	1.0000	0.3911	0.6456	-0.2544	
