F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22529965	MZ22519792	0	-0.4730	0.7500	0.5590	0.6141	-0.0551	
MZ22527676	MZ22514582	0	0.6546	1.0000	0.8006	0.9616	-0.1610	
MZ22530920	MZ22521621	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22529572	MZ22507845	0	0.0000	0.8104	0.7191	0.7251	-0.0060	
MZ22530752	MZ22505265	0	0.0000	0.4475	0.3526	0.3978	-0.0452	
MZ22530622	MZ22515461	0	0.0000	0.9715	0.8602	0.8636	-0.0034	
MZ22525608	MZ22525659	0	0.7143	1.0000	0.8889	0.8889	-0.0000	
MZ22530870	MZ22515461	0	1.0000	0.9715	0.9713	0.9747	-0.0034	
MZ22528500	MZ22509327	0	1.0000	0.9576	0.9573	0.9623	-0.0050	
MZ22530292	MZ22522032	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528348	MZ22507334	0	0.7150	0.9586	0.7590	0.9315	-0.1725	
MZ22529211	MZ22522122	0	0.1613	0.2629	0.0431	0.2516	-0.2085	
MZ22530367	MZ22513498	0	0.0000	0.2532	0.1914	0.2251	-0.0337	
MZ22528876	MZ22507425	0	1.0000	0.9222	0.9216	0.9308	-0.0092	
MZ22529027	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22529081	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22528742	MZ22513542	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528690	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530822	MZ22502185	0	1.0000	0.3719	0.3746	0.4417	-0.0670	
MZ22528852	MZ22507845	0	0.0000	0.8104	0.7191	0.7251	-0.0060	
MZ22527201	MZ22515802	0	0.1173	0.9966	0.7817	0.8989	-0.1171	
MZ22530660	MZ22514741	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528711	MZ22521232	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22530795	MZ22516978	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22529608	MZ22516978	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528347	MZ22512423	0	0.0784	0.2884	0.1104	0.2651	-0.1547	
MZ22523425	MZ22522966	0	-1.0000	0.5753	0.3629	0.4003	-0.0374	
MZ22530419	MZ22516460	0	-1.0000	0.8193	0.6165	0.6172	-0.0007	
MZ22527979	MZ22520496	0	0.7727	0.8602	0.6957	0.8505	-0.1548	
MZ22530814	MZ22515582	0	0.0000	0.8930	0.7885	0.7938	-0.0053	
MZ22528880	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530671	MZ22504372	0	1.0000	0.2564	0.2644	0.3390	-0.0746	
MZ22528492	MZ22517277	0	0.1075	0.6875	0.5073	0.6231	-0.1157	
MZ22529650	MZ22519724	0	0.6667	0.7500	0.7368	0.7368	-0.0000	
MZ22527389	MZ22517842	0	0.5375	0.6316	0.1814	0.6002	-0.4188	
MZ22530368	MZ22521212	0	0.9876	0.9375	0.9210	0.9431	-0.0221	
MZ22528879	MZ22506399	0	0.1182	0.8750	0.6741	0.7909	-0.1168	
MZ22530679	MZ22514582	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528423	MZ22516527	0	0.0000	0.6250	0.5556	0.5556	0.0000	
MZ22525923	MZ22500961	0	-1.0000	0.6306	0.4467	0.4676	-0.0208	
MZ22531200	MZ22502937	0	-0.5000	0.7921	0.6441	0.6485	-0.0044	
MZ22529436	MZ22523307	0	0.1027	1.0000	0.7851	0.9003	-0.1152	
MZ22528943	MZ22507425	0	0.0000	0.9222	0.8105	0.8197	-0.0092	
MZ22529344	MZ22524641	0	0.1395	1.0000	0.7854	0.9044	-0.1190	
MZ22528278	MZ22509535	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22528780	MZ22517774	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528845	MZ22509942	0	-0.1206	1.0000	0.7946	0.8820	-0.0874	
MZ22528132	MZ22518628	0	0.9710	0.6906	0.6590	0.7187	-0.0596	
MZ22528939	MZ22511063	0	1.0000	0.9911	0.9910	0.9921	-0.0011	
MZ22529917	MZ22500869	0	0.2538	0.1452	-0.0743	0.1572	-0.2316	
MZ22527979	MZ22517246	0	0.7727	0.8125	0.6550	0.8081	-0.1531	
MZ22528903	MZ22522966	0	0.0519	0.5753	0.3698	0.5172	-0.1474	
MZ22529407	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22527695	MZ22510787	0	1.0000	0.7711	0.7949	0.8092	-0.0143	
MZ22527954	MZ22518337	0	0.0765	1.0000	0.7849	0.8974	-0.1125	
MZ22529229	MZ22512292	0	0.0000	0.9568	0.8512	0.8561	-0.0048	
MZ22530993	MZ22505268	0	0.3333	1.0000	0.8947	0.8947	0.0000	
MZ22527961	MZ22518628	0	0.1074	0.6906	0.5199	0.6323	-0.1124	
MZ22528810	MZ22510508	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529596	MZ22524979	0	-1.0000	0.7778	0.6000	0.6000	-0.0000	
MZ22530780	MZ22510496	0	1.0000	0.3593	0.3895	0.4305	-0.0410	
MZ22528610	MZ22515812	0	-1.0000	0.9726	0.7502	0.7534	-0.0032	
MZ22528423	MZ22515815	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22530871	MZ22517774	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22531256	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22529917	MZ22521398	0	0.2538	0.9625	0.7487	0.8837	-0.1350	
MZ22507360	MZ22525458	0	-0.2207	0.7580	0.0492	0.3230	-0.2738	
MZ22529521	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530044	MZ22515815	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22529038	MZ22516978	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22531115	MZ22512848	0	0.0000	0.8607	0.7485	0.7650	-0.0165	
MZ22528884	MZ22517667	0	0.7668	0.7273	0.6706	0.7306	-0.0600	
MZ22529789	MZ22514741	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530682	MZ22521232	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22530013	MZ22508335	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530368	MZ22515461	0	0.9876	0.9715	0.9478	0.9733	-0.0255	
MZ22530745	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22529532	MZ22518004	0	0.0000	0.6378	0.5240	0.5669	-0.0429	
MZ22524089	MZ22521248	0	-0.5562	0.8488	0.5343	0.6147	-0.0804	
MZ22528651	MZ22500881	0	0.7500	0.4896	0.4478	0.5392	-0.0914	
MZ22530428	MZ22507807	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22520342	MZ22511732	0	1.0000	0.9575	0.9569	0.9645	-0.0076	
MZ22529105	MZ22519954	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528730	MZ22522120	0	0.0000	0.9908	0.8854	0.8865	-0.0010	
MZ22525134	MZ22524517	0	0.8750	0.6105	0.5357	0.7281	-0.1924	
MZ22529459	MZ22516929	0	0.5729	0.8504	0.6424	0.8196	-0.1772	
MZ22530535	MZ22514741	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529994	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22528815	MZ22524072	0	0.2467	1.0000	0.7867	0.9163	-0.1296	
MZ22529661	MZ22502018	0	-0.5000	0.8462	0.6784	0.6966	-0.0182	
MZ22528852	MZ22509394	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529128	MZ22513823	0	-1.0000	0.0003	-0.1351	-0.0687	-0.0664	
MZ22522636	MZ22523647	0	0.1444	1.0000	0.7854	0.9049	-0.1195	
MZ22528609	MZ22505143	0	0.0487	0.5695	0.3658	0.5116	-0.1459	
MZ22527716	MZ22509483	0	1.0000	0.8235	0.8421	0.8421	-0.0000	
MZ22528911	MZ22511490	0	-0.2750	0.6667	0.5038	0.5725	-0.0687	
MZ22530714	MZ22504372	0	1.0000	0.2564	0.2644	0.3390	-0.0746	
MZ22530165	MZ22522086	0	-1.0000	1.0000	0.7895	0.7895	0.0000	
MZ22528668	MZ22516929	0	0.0000	0.8504	0.7382	0.7559	-0.0177	
MZ22529015	MZ22511983	0	-0.5000	0.6138	0.4586	0.4901	-0.0315	
MZ22527339	MZ22505624	0	-1.0000	0.3519	0.1588	0.2017	-0.0429	
MZ22530504	MZ22521232	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529209	MZ22506518	0	0.1091	0.9375	0.7296	0.8455	-0.1159	
MZ22528481	MZ22515180	0	-0.5000	0.2042	0.0499	0.1338	-0.0839	
MZ22530870	MZ22507518	0	1.0000	0.8078	0.8188	0.8291	-0.0104	
MZ22528682	MZ22522307	0	-1.0000	0.8867	0.6710	0.6771	-0.0060	
MZ22527948	MZ22500683	0	1.0000	0.0220	0.0910	0.1070	-0.0161	
MZ22530165	MZ22524141	0	-1.0000	0.9541	0.7315	0.7369	-0.0054	
MZ22529417	MZ22513823	0	0.7119	0.0003	-0.0640	0.0493	-0.1134	
MZ22528969	MZ22524641	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529414	MZ22504193	0	0.0292	0.3865	0.1674	0.3468	-0.1794	
MZ22528979	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529534	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22528182	MZ22501068	0	-1.0000	0.1222	-0.0934	0.0041	-0.0974	
MZ22528548	MZ22516929	0	0.7333	0.8504	0.7443	0.8374	-0.0931	
MZ22530780	MZ22517307	0	1.0000	0.9722	0.9720	0.9753	-0.0033	
MZ22528634	MZ22508908	0	1.0000	0.5522	0.5970	0.5993	-0.0023	
MZ22528568	MZ22521819	0	0.0000	0.9412	0.8421	0.8421	-0.0000	
MZ22528907	MZ22506483	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528284	MZ22519924	0	0.7368	1.0000	0.7510	0.9584	-0.2074	
MZ22527954	MZ22519138	0	0.0765	0.8750	0.6737	0.7863	-0.1125	
MZ22529286	MZ22517774	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530964	MZ22501909	0	0.4485	0.1934	0.0218	0.2177	-0.1958	
MZ22528865	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22529871	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528574	MZ22506247	0	0.0386	0.0715	-0.1424	0.0679	-0.2103	
MZ22531151	MZ22524831	0	1.0000	0.8235	0.8265	0.8377	-0.0111	
MZ22530396	MZ22520506	0	-1.0000	0.5734	0.3711	0.4161	-0.0449	
MZ22530492	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22529833	MZ22509573	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528574	MZ22526039	0	0.0386	1.0000	0.7846	0.8932	-0.1086	
MZ22530641	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528813	MZ22507807	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529218	MZ22518557	0	0.3192	0.6889	0.4782	0.6479	-0.1697	
MZ22528827	MZ22523805	0	-0.4373	0.9650	0.7462	0.8092	-0.0630	
MZ22527954	MZ22514321	0	0.0765	0.9981	0.7829	0.8957	-0.1128	
MZ22530259	MZ22516371	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22529154	MZ22509437	0	0.0000	0.9542	0.8427	0.8482	-0.0054	
MZ22529586	MZ22519180	0	-0.5000	0.9124	0.7608	0.7638	-0.0030	
MZ22529345	MZ22509394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527008	MZ22513730	0	0.6667	0.7865	0.7522	0.7665	-0.0143	
MZ22530429	MZ22514774	0	0.0000	0.9773	0.8660	0.8687	-0.0027	
MZ22527339	MZ22518376	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22529511	MZ22504568	0	0.0000	0.9032	0.7914	0.8028	-0.0114	
MZ22531143	MZ22513694	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528073	MZ22518293	0	-1.0000	0.7500	0.5556	0.5556	0.0000	
MZ22528682	MZ22513334	0	-1.0000	0.9412	0.7368	0.7368	-0.0000	
MZ22529538	MZ22520810	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528988	MZ22506091	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22528840	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22528325	MZ22502300	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22527963	MZ22508908	0	1.0000	0.5522	0.5970	0.5993	-0.0023	
MZ22530873	MZ22514582	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22528959	MZ22514582	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528467	MZ22518628	0	0.0000	0.6906	0.6140	0.6215	-0.0075	
MZ22528060	MZ22521725	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22530641	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22530942	MZ22518678	0	0.0000	0.7541	0.6698	0.6703	-0.0004	
MZ22528105	MZ22520874	0	0.0000	0.9444	0.8500	0.8500	0.0000	
MZ22530008	MZ22521952	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22531254	MZ22525369	0	0.0000	0.9375	0.7143	0.7143	0.0000	
MZ22528940	MZ22509483	0	0.0000	0.8235	0.7368	0.7368	-0.0000	
MZ22531111	MZ22518295	0	1.0000	0.8114	0.8240	0.8324	-0.0084	
MZ22528185	MZ22503292	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528927	MZ22518646	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528715	MZ22522761	0	-1.0000	0.9412	0.7368	0.7368	-0.0000	
MZ22529460	MZ22504257	0	1.0000	0.6817	0.6796	0.7152	-0.0356	
MZ22528745	MZ22503292	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528340	MZ22518624	0	0.2448	1.0000	0.7864	0.9161	-0.1297	
MZ22528386	MZ22506432	0	1.0000	0.8906	0.8899	0.9015	-0.0116	
MZ22528575	MZ22519011	0	0.0868	0.7500	0.5627	0.6763	-0.1136	
MZ22530378	MZ22523900	0	-0.2039	1.0000	0.7942	0.8733	-0.0791	
MZ22530675	MZ22521473	0	0.3411	0.7059	0.5352	0.6675	-0.1323	
MZ22528519	MZ22502937	0	0.0000	0.7921	0.6997	0.7041	-0.0044	
MZ22528411	MZ22524979	0	0.1226	0.7778	0.6060	0.7123	-0.1063	
MZ22521088	MZ22521858	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529941	MZ22502300	0	-0.5000	0.9474	0.8095	0.8095	-0.0000	
MZ22528195	MZ22507190	0	-1.0000	0.4220	0.2915	0.3167	-0.0252	
MZ22528158	MZ22524028	0	0.0113	1.0000	0.7844	0.8901	-0.1058	
MZ22529808	MZ22520302	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529491	MZ22523332	0	0.0000	0.9412	0.8421	0.8421	-0.0000	
MZ22530098	MZ22509192	0	0.0000	0.9532	0.8476	0.8529	-0.0052	
MZ22531139	MZ22519538	0	0.0000	0.9534	0.8419	0.8475	-0.0055	
MZ22528969	MZ22526543	0	-1.0000	0.8993	0.6857	0.6882	-0.0025	
MZ22530030	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22529003	MZ22506483	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22527931	MZ22509715	0	0.0000	0.9333	0.7778	0.7778	0.0000	
MZ22530808	MZ22509858	0	0.0000	0.7895	0.7143	0.7143	0.0000	
MZ22530160	MZ22510919	0	0.7013	1.0000	0.7997	0.9668	-0.1671	
MZ22530330	MZ22509394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530822	MZ22502185	0	1.0000	0.3719	0.3746	0.4417	-0.0670	
MZ22529325	MZ22519308	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22528964	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530448	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22531129	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22530525	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22529203	MZ22507334	0	1.0000	0.9586	0.9583	0.9632	-0.0049	
MZ22521088	MZ22507190	0	-1.0000	0.4220	0.2915	0.3167	-0.0252	
MZ22529402	MZ22508612	0	1.0000	0.6884	0.6860	0.7230	-0.0369	
MZ22523617	MZ22519644	0	-0.5000	0.7500	0.6111	0.6111	0.0000	
MZ22530682	MZ22505271	0	-0.5000	0.7780	0.6101	0.6360	-0.0259	
MZ22530265	MZ22509535	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528701	MZ22513447	0	0.1414	1.0000	0.7854	0.9046	-0.1192	
MZ22529702	MZ22509591	0	-1.0000	0.9130	0.7600	0.7600	0.0000	
MZ22529882	MZ22521212	0	0.6667	0.9375	0.8947	0.8947	-0.0000	
MZ22529320	MZ22507334	0	0.0000	0.9586	0.8472	0.8521	-0.0049	
MZ22528492	MZ22519222	0	0.1075	1.0000	0.7851	0.9008	-0.1157	
MZ22528752	MZ22524774	0	0.5558	1.0000	0.8026	0.9532	-0.1506	
MZ22530379	MZ22519010	0	0.5134	0.9895	0.7806	0.9366	-0.1560	
MZ22528743	MZ22512981	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529108	MZ22508335	0	0.8833	1.0000	0.8338	0.9870	-0.1532	
MZ22529702	MZ22514012	0	-1.0000	0.8235	0.6316	0.6316	-0.0000	
MZ22530996	MZ22506825	0	-0.5000	0.2394	0.1046	0.1615	-0.0569	
MZ22527176	MZ22525879	0	0.7222	1.0000	0.8176	0.9702	-0.1526	
MZ22528184	MZ22505732	0	-1.0000	0.1231	-0.0362	0.0295	-0.0657	
MZ22528309	MZ22515812	0	-0.2254	0.9726	0.7552	0.8395	-0.0843	
MZ22530254	MZ22515268	0	0.0294	0.9175	0.7124	0.8240	-0.1116	
MZ22528334	MZ22508547	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528347	MZ22506659	0	0.0784	1.0000	0.7849	0.8976	-0.1127	
MZ22528459	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22530284	MZ22502227	0	0.8739	0.9832	0.8305	0.9728	-0.1424	
MZ22530828	MZ22515464	0	0.0000	0.1388	0.0798	0.1234	-0.0435	
MZ22529038	MZ22521621	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22528599	MZ22520937	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529120	MZ22524028	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528574	MZ22512031	0	0.0386	0.9242	0.7258	0.8310	-0.1051	
MZ22522862	MZ22508792	0	-0.0453	0.9616	0.7454	0.8497	-0.1044	
MZ22528701	MZ22522559	0	0.1414	1.0000	0.7854	0.9046	-0.1192	
MZ22530622	MZ22500579	0	0.0000	0.1210	0.0197	0.1083	-0.0885	
MZ22528202	MZ22523878	0	0.0622	1.0000	0.7847	0.8958	-0.1111	
MZ22529747	MZ22510154	0	0.3712	1.0000	0.7882	0.9301	-0.1419	
MZ22529514	MZ22513954	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22530053	MZ22508746	0	-0.5000	0.9651	0.7982	0.8023	-0.0041	
MZ22527635	MZ22508393	0	0.9299	0.2346	0.2457	0.4908	-0.2451	
MZ22530820	MZ22525748	0	-0.6667	1.0000	0.7368	0.7368	0.0000	
MZ22528483	MZ22507500	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22517928	MZ22526711	0	0.2158	0.8729	0.3219	0.6308	-0.3089	
MZ22528361	MZ22507192	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529209	MZ22522651	0	0.1091	0.8750	0.6740	0.7899	-0.1159	
MZ22528865	MZ22507425	0	1.0000	0.9222	0.9216	0.9308	-0.0092	
MZ22529813	MZ22520302	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528464	MZ22520302	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530343	MZ22520168	0	-1.0000	0.4867	0.3140	0.3302	-0.0162	
MZ22528519	MZ22516371	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22529875	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528562	MZ22521302	0	0.1065	1.0000	0.7960	0.9059	-0.1099	
MZ22528807	MZ22509573	0	-0.0746	1.0000	0.7840	0.8806	-0.0966	
MZ22530693	MZ22523503	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527493	MZ22511760	0	0.0000	0.9611	0.7939	0.8009	-0.0070	
MZ22528814	MZ22516862	0	-0.0330	1.0000	0.7841	0.8852	-0.1011	
MZ22530343	MZ22513011	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528651	MZ22518981	0	0.7500	1.0000	0.9524	0.9524	0.0000	
MZ22530535	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530274	MZ22524183	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22528078	MZ22521630	0	0.0000	0.5853	0.5114	0.5202	-0.0088	
MZ22523238	MZ22521721	0	-0.0655	1.0000	0.4375	0.6271	-0.1896	
MZ22527201	MZ22524763	0	0.1173	1.0000	0.7961	0.9071	-0.1110	
MZ22529205	MZ22506825	0	0.1597	0.2394	0.0589	0.2310	-0.1721	
MZ22528500	MZ22501117	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528762	MZ22524779	0	0.0000	1.0000	0.8421	0.8421	0.0000	
MZ22530330	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528587	MZ22509394	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528648	MZ22524072	0	0.0838	1.0000	0.7849	0.8982	-0.1133	
MZ22528488	MZ22521232	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528195	MZ22525786	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22530253	MZ22517990	0	0.0401	1.0000	0.7957	0.8990	-0.1033	
MZ22529105	MZ22519954	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529650	MZ22520937	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22529011	MZ22509933	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22529995	MZ22502825	0	0.0000	1.0000	0.9444	0.9444	0.0000	
MZ22530835	MZ22520874	0	0.0000	0.9444	0.8500	0.8500	0.0000	
MZ22528451	MZ22518557	0	0.1865	0.6889	0.4766	0.6331	-0.1565	
MZ22528657	MZ22523647	0	0.1420	1.0000	0.7854	0.9047	-0.1192	
MZ22530310	MZ22523823	0	-0.5000	0.9375	0.7778	0.7778	0.0000	
MZ22530814	MZ22515582	0	0.0000	0.8930	0.7885	0.7938	-0.0053	
MZ22529812	MZ22523797	0	-0.5000	0.6842	0.5374	0.5526	-0.0152	
MZ22529737	MZ22516462	0	0.0111	0.8750	0.6733	0.7790	-0.1057	
MZ22528408	MZ22513024	0	0.6388	0.5376	0.3498	0.5483	-0.1984	
MZ22531153	MZ22505265	0	0.0000	0.4475	0.3526	0.3978	-0.0452	
MZ22528451	MZ22518163	0	0.1865	0.9375	0.7303	0.8541	-0.1238	
MZ22530937	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22531003	MZ22502782	0	1.0000	0.1661	0.1736	0.2588	-0.0851	
MZ22503603	MZ22501593	0	-0.0256	-0.2335	-0.4538	-0.1898	-0.2640	
MZ22530685	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530157	MZ22512802	0	0.4255	0.8880	0.6016	0.8150	-0.2134	
MZ22530624	MZ22522717	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528077	MZ22516527	0	1.0000	0.6250	0.6667	0.6667	0.0000	
MZ22530953	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22529984	MZ22520937	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529575	MZ22517177	0	-1.0000	0.6418	0.4243	0.4593	-0.0350	
MZ22529147	MZ22507425	0	1.0000	0.9222	0.9216	0.9308	-0.0092	
MZ22523584	MZ22526543	0	0.1164	0.8993	0.6931	0.8123	-0.1192	
MZ22529949	MZ22521232	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528492	MZ22513334	0	0.1075	0.9412	0.7434	0.8534	-0.1100	
MZ22528870	MZ22501259	0	1.0000	0.6842	0.7143	0.7143	0.0000	
MZ22528853	MZ22503292	0	0.2867	1.0000	0.7869	0.9207	-0.1338	
MZ22529931	MZ22522009	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22530292	MZ22509949	0	1.0000	0.9803	0.9802	0.9824	-0.0022	
MZ22530085	MZ22524028	0	0.9163	1.0000	0.8560	0.9907	-0.1347	
MZ22528987	MZ22523332	0	-0.5000	0.9412	0.7895	0.7895	-0.0000	
MZ22519842	MZ22525676	0	0.3585	1.0000	0.6363	0.7299	-0.0936	
MZ22530767	MZ22508599	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22529871	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528999	MZ22503292	0	0.9674	1.0000	0.9384	0.9964	-0.0580	
MZ22528870	MZ22507845	0	1.0000	0.8104	0.8244	0.8304	-0.0060	
MZ22528031	MZ22526543	0	0.0499	0.8993	0.6145	0.7652	-0.1507	
MZ22528423	MZ22524407	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22531171	MZ22512292	0	0.0000	0.9568	0.8512	0.8561	-0.0048	
MZ22528946	MZ22515812	0	-1.0000	0.9726	0.7502	0.7534	-0.0032	
MZ22531124	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22527977	MZ22520302	0	0.3463	1.0000	0.7878	0.9274	-0.1396	
MZ22529749	MZ22513285	0	0.1727	0.7344	0.5447	0.6720	-0.1273	
MZ22529540	MZ22506531	0	0.8320	0.8201	0.6401	0.8215	-0.1814	
MZ22528248	MZ22502069	0	1.0000	0.9401	0.9400	0.9468	-0.0067	
MZ22528500	MZ22502782	0	1.0000	0.1661	0.1736	0.2588	-0.0851	
MZ22531002	MZ22525280	0	0.6667	0.5333	0.5556	0.5556	0.0000	
MZ22528077	MZ22517246	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22529618	MZ22524641	0	0.1846	1.0000	0.7858	0.9094	-0.1236	
MZ22531140	MZ22514741	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530162	MZ22517810	0	0.2785	1.0000	0.7869	0.9198	-0.1330	
MZ22529990	MZ22509573	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529706	MZ22524985	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22530177	MZ22510902	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525274	MZ22503107	0	0.3654	0.0890	-0.1245	0.1197	-0.2442	
MZ22530284	MZ22517227	0	0.8739	0.9872	0.8167	0.9746	-0.1579	
